Unnamed: 0,GSM7465980,GSM7466027,GSM7466030,GSM7466008,GSM7466062,GSM7465978,GSM7466031,GSM7466033,GSM7465983,GSM7466002,GSM7465990
RTN2,0.443441979,0.368293276,0.365863062,0.302994256,0.379041493,0.355146714,0.358459335,0.33540639,0.37697725,0.35065217,0.363857653
EML2,0.418963834,0.35585746,0.393131044,0.341555218,0.50258161,0.35334063,0.332812943,0.406272324,0.349180108,0.452118212,0.40559802
VASP,0.478278649,0.550300011,0.489630153,0.489813243,0.579626941,0.434945242,0.563890586,0.610684211,0.533839315,0.577529788,0.387095023
SYMPK,0.478526432,0.496900029,0.512493388,0.461270483,0.513606172,0.51615157,0.485318247,0.513261008,0.617843115,0.48056585,0.46931286
SDCBP2,0.197637996,0.784999283,0.624599267,0.333998078,0.851183036,0.104187569,0.595112807,0.733614163,0.22179027,0.402842234,0.000942875
PANK2,0.675678845,0.703248448,0.689569482,0.71115952,0.728901214,0.739755278,0.727639851,0.712675109,0.741909852,0.709541115,0.736792871
TGM3,0.260574115,0.479799416,0.265102267,0.300181167,0.442702609,0.235532273,0.306088776,0.379547478,0.31803315,0.254434676,0.273297923
GNRH2,0.067566745,0.062923548,0.02058098,0.001989087,0.188997103,0.046358819,0.015930742,0.10753145,0.046488661,0.175253636,0.045310236
DEFB126,0.020337786,0.027929258,0.014730227,0.016902523,0.040074312,0.02843831,0.019224289,0.030078758,0.042930907,0.000253664,0.034760534
FOXA2,0.894666408,0.762776984,0.854098157,0.809025573,0.717144272,0.752125626,0.571376753,0.728419029,0.871578986,0.707967991,0.825741269
CD93,0.670793939,0.849183015,0.84339473,0.787732844,0.903538222,0.766632864,0.80099858,0.871318932,0.745952815,0.82006791,0.699444461
GZF1,0.220992597,0.226321386,0.181251738,0.236403223,0.084381409,0.217774735,0.219104902,0.233135299,0.302435887,0.208554538,0.286173757
PAX1,0.01828317,0.19334024,0.065577939,0.045696412,0.134968462,0.094686739,0.06531755,0.087119536,0.004699607,0.021691903,0.018043233
NAPB,0.418340976,0.431783271,0.477268913,0.501672511,0.425695465,0.474625676,0.468225356,0.421059678,0.548141118,0.56567518,0.481323576
CST8,0.021571512,0.097442519,0.055366399,0.026184878,0.001383452,0.012782961,0.036251829,0.012663461,0.052414759,0.184730566,0.00960746
CENPB,0.910107622,0.916716794,0.91224054,0.895042895,0.909730495,0.93421007,0.908018494,0.893469031,0.925462517,0.918205133,0.930175928
PSMF1,0.836214595,0.839183665,0.852663433,0.849389982,0.824850591,0.879305609,0.838743562,0.80934533,0.871578986,0.856293314,0.88812436
NKX2-2,0.132176784,0.214954971,0.102452863,0.035392819,0.125337467,0.159006119,0.049328292,0.276358507,0.093390848,0.25422332,0.129706985
DTD1,0.622169758,0.55299123,0.563419917,0.494122508,0.525771613,0.643462402,0.536091146,0.539340342,0.587073733,0.526873793,0.561759635
CSTL1,0.050864565,0.115258237,0.090626079,0.020204907,0.058590131,0.005191026,0.012233553,0.067000092,0.15507902,0.113075804,0.01425026
RBCK1,0.728416828,0.698887588,0.779596308,0.72350458,0.714758141,0.74673601,0.633592483,0.659786556,0.764970866,0.784284841,0.721235812
TMX4,0.717491299,0.698887588,0.717467788,0.671792512,0.691861373,0.612653849,0.674625584,0.794284757,0.652745035,0.774729583,0.583595954
CST11,0.01496266,0.185284549,0.14796551,0.124326524,0.243401558,0.074803168,0.389328984,0.115039043,0.117350213,0.54324007,0.020450927
STK35,0.465653078,0.464218539,0.454057353,0.448121999,0.527302839,0.415980917,0.459711351,0.471531007,0.433318621,0.417381336,0.413693516
SNRPB,0.920963216,0.897965803,0.913304518,0.8771169,0.925235728,0.897672853,0.897033151,0.911728095,0.893578244,0.86590131,0.910248561
NRSN2,0.596998797,0.588868563,0.663838429,0.513508163,0.571320333,0.579736271,0.630301185,0.501775074,0.595341785,0.606056578,0.560663027
RRBP1,0.952433008,0.931727049,0.937104452,0.944254941,0.949153033,0.904688898,0.904434468,0.925079397,0.968714894,0.929756476,0.926519213
BMP2,0.527845695,0.427641537,0.268837371,0.311799474,0.701091897,0.378631193,0.469441649,0.816883094,0.388537685,0.310807219,0.310970391
ZNF133,0.426829994,0.40137048,0.383950633,0.458812744,0.376278005,0.536543374,0.352209633,0.383862778,0.563416085,0.438453372,0.483126925
FLRT3,0.462325941,0.352900463,0.40114213,0.351728605,0.453981846,0.395303888,0.34267907,0.623072717,0.485360972,0.493772503,0.340881104
OVOL2,0.673080384,0.633950557,0.636875326,0.779409328,0.449217033,0.572050476,0.592220216,0.647592348,0.772238307,0.553748697,0.820761648
PCSK2,0.056953147,0.034630939,0.025656582,0.022835669,0.132343166,0.0414605,0.053043057,0.036281477,0.016773958,0.015259082,0.016727804
GFRA4,0.096433815,0.160671453,0.081182175,0.076982071,0.05411142,0.144744118,0.100958568,0.153916293,0.277314205,0.076330947,0.132833188
MKKS,0.679203662,0.669069547,0.708145561,0.687901119,0.679545987,0.705835505,0.554240495,0.612252245,0.735873559,0.745014959,0.750922705
BFSP1,0.27365582,0.16394146,0.176005317,0.067064781,0.043233311,0.418332785,0.051639915,0.107104074,0.180300277,0.298791937,0.231521088
DSTN,0.938584153,0.959427827,0.968993797,0.956351714,0.956276938,0.948550629,0.971100912,0.954625924,0.950931674,0.96511478,0.962773228
SNRPB2,0.915901966,0.910080092,0.905794461,0.912698299,0.908856904,0.920203706,0.911034665,0.920827515,0.89534942,0.889432222,0.934054343
LRRN4,0.082177955,0.135582954,0.126986449,0.268048535,0.132343166,0.081252442,0.171614169,0.144701269,0.007716963,0.084312339,0.163763071
TBC1D20,0.59049258,0.489803347,0.536116114,0.536050769,0.55957106,0.52654516,0.523718367,0.529096586,0.628920625,0.582183522,0.560252377
ITPA,0.787757664,0.813901214,0.778678336,0.73832988,0.70360742,0.78553391,0.787962504,0.76991849,0.716521322,0.742663879,0.770863323
TCF15,0.098311646,0.096438096,0.227755327,0.137245743,0.138576163,0.100167462,0.115317242,0.029096932,0.105671344,0.138459239,0.121906223
OTOR,0.236656708,0.090457612,0.26070168,0.150736388,0.157102182,0.049780901,0.206664456,0.032875587,0.181050729,0.287201278,0.249277915
MCM8,0.919304575,0.912511985,0.948357246,0.954571666,0.905951655,0.943454507,0.92924392,0.96241952,0.981981157,0.96972034,0.944322737
BANF2,0.210396408,0.198979808,0.223488507,0.212350844,0.232609163,0.152514023,0.170782496,0.06838052,0.146948095,0.099756125,0.24243648
FAM110A,0.532063123,0.434616503,0.440735938,0.460190586,0.619925425,0.414082788,0.486377041,0.513580838,0.548073492,0.381993196,0.412187231
SIRPD,0.27365582,0.120891893,0.303131825,0.274093585,0.174418142,0.198567501,0.23880326,0.251903093,0.176277347,0.311685347,0.253218974
MRPS26,0.78708104,0.767916638,0.764509186,0.686287702,0.690848866,0.808701151,0.722118302,0.63131601,0.835521949,0.738137811,0.814330336
DEFB129,0.052224969,0.149983673,0.088012726,0.001250327,0.097047408,0.085712351,0.138790175,0.086501846,0.053203245,0.204241633,0.101063323
S1PR4,0.323119247,0.445712316,0.419245583,0.322794803,0.476120164,0.345589702,0.46713237,0.412680436,0.320615395,0.319328572,0.378546164
NCLN,0.782776253,0.762363413,0.699517324,0.67422085,0.764168913,0.720032485,0.691379025,0.740129427,0.765547176,0.668194343,0.684309915
CITED1,0.012913426,0.011389546,0.115527237,0.065345077,0.058590131,0.036305103,0.088968481,0.166526521,0.040087735,0.084312339,0.022409159
HNRNPR,0.935577175,0.908724328,0.915146789,0.953736269,0.893861857,0.93421007,0.916513145,0.91876159,0.866319982,0.924642097,0.917024054
ZNF436,0.500517446,0.409779287,0.554448672,0.66506908,0.375083161,0.507736003,0.401017124,0.337638229,0.605674209,0.463798024,0.53870371
MAX,0.395256292,0.446537391,0.44026929,0.43113949,0.403146928,0.429431397,0.484261016,0.478355285,0.30105002,0.392922882,0.460099533
ARMCX5,0.504477951,0.518254815,0.503125671,0.541862049,0.438254716,0.573293011,0.495278527,0.478110188,0.454530102,0.416928339,0.571615387
GDF5,0.192983004,0.068781056,0.162473739,0.164485205,0.033958984,0.052559559,0.017202547,0.047670763,0.188416425,0.019408288,0.105785507
MMP24,0.222630786,0.314581821,0.231007474,0.260949779,0.175250541,0.212100633,0.158663259,0.248588549,0.235941356,0.34053478,0.247646956
NECAB3,0.388728205,0.026832971,0.34114497,0.37513001,0.231062336,0.316894268,0.228540304,0.295533197,0.349789139,0.310437967,0.261832672
ID1,0.899593128,0.862290849,0.859319246,0.812299311,0.933224492,0.944063974,0.831792493,0.872893873,0.905874335,0.897713093,0.93835906
RALY,0.876454158,0.82418493,0.820417646,0.74707259,0.862199171,0.812834473,0.822860168,0.772411255,0.879613201,0.808379493,0.798422546
DYNLRB1,0.900734781,0.916128583,0.913304518,0.882305271,0.900748877,0.90927477,0.915531533,0.865690951,0.835521949,0.908751944,0.895364337
EIF2S2,0.370467334,0.325735322,0.291349303,0.346194492,0.332177385,0.353641091,0.32721648,0.303287832,0.405556875,0.314792985,0.391096329
ERGIC3,0.963914815,0.939531247,0.941470455,0.950929788,0.921179545,0.95276659,0.909379329,0.908818123,0.968502245,0.955755913,0.961081952
ROMO1,0.958658938,0.956668894,0.959220085,0.937772879,0.951237714,0.946303157,0.950425355,0.943970185,0.958642351,0.949458444,0.940574813
FAM83C,0.197637996,0.194259185,0.256198543,0.103253025,0.323579701,0.153260785,0.158112209,0.1405744,0.083095761,0.14200462,0.326247377
CEP250,0.308658256,0.206286205,0.278724576,0.249470375,0.307266084,0.146704016,0.263648865,0.199221103,0.302343384,0.253969745,0.193282072
PLAGL2,0.541360131,0.57059429,0.490314535,0.570864134,0.554493915,0.55381336,0.554105253,0.597523022,0.561630184,0.503229327,0.564231793
GRPR,0.061308434,0.135582954,0.226892323,0.213932733,0.208349486,0.211615333,0.297385864,0.167675917,0.199766362,0.316704314,0.170214602
AMOT,0.793354081,0.457953996,0.585502535,0.827339355,0.61049832,0.752453097,0.452014998,0.589478814,0.60904375,0.71902466,0.696711664
TMEM115,0.72929852,0.78213448,0.738837766,0.718421533,0.753185078,0.735232148,0.755782068,0.74482044,0.726993587,0.763517197,0.744078791
PSMB2,0.869826986,0.857932735,0.854996113,0.835877243,0.842083684,0.862247882,0.86419723,0.827813894,0.854638166,0.83991965,0.818063554
UROD,0.885560096,0.86065361,0.898075407,0.839062747,0.845497417,0.886530643,0.848808533,0.820280038,0.887540507,0.873401879,0.878728187
ST3GAL3,0.520054552,0.392585795,0.407547063,0.470396672,0.457810263,0.470649888,0.471576392,0.439310624,0.528202665,0.51565039,0.477419758
TMEM53,0.292235721,0.300295095,0.294617513,0.282168079,0.360522376,0.292306581,0.323753684,0.272720732,0.353405719,0.292586476,0.188760175
HECTD3,0.467475781,0.493249566,0.573842222,0.469848654,0.55189811,0.467602831,0.562388562,0.500073518,0.518740285,0.537968702,0.458176638
KLC1,0.597709262,0.597641817,0.552437041,0.581070619,0.518414093,0.576475123,0.566012395,0.624873167,0.678267394,0.603410452,0.61551256
XRCC3,0.418850523,0.369224824,0.364319058,0.337933341,0.250729101,0.371847309,0.316850756,0.337152243,0.437206181,0.323201439,0.345377486
TUBGCP3,0.174936382,0.024000076,0.062755074,0.034976961,0.022876784,0.0414605,0.036251829,0.138336362,0.036649433,0.092312509,0.036086305
MCF2L,0.280230105,0.296962489,0.258701717,0.352229783,0.159705842,0.252678033,0.29918815,0.227582805,0.44778493,0.30210276,0.316649845
F10,0.673767771,0.376630907,0.512877821,0.690133258,0.301383288,0.564767892,0.267210449,0.307574999,0.629140368,0.66145512,0.591401335
PCID2,0.824147965,0.840427499,0.840119503,0.859838251,0.788168749,0.902977273,0.831792493,0.842455963,0.877139738,0.870741879,0.899725841
PROZ,0.002976904,0.05722934,0.016640905,0.028144106,0.107465616,0.068902726,0.02042339,0.076599614,0.094456686,0.068977854,0.043295924
SLURP1,0.080538648,0.013642054,0.017128273,0.030255983,0.020579004,0.082943563,0.070194668,0.013075119,0.010668264,0.001026352,0.117468876
LRFN3,0.687672989,0.646361313,0.713307593,0.615865563,0.666017458,0.739512577,0.604333518,0.637952041,0.711403551,0.716568115,0.662160058
CAPNS1,0.93737983,0.923825508,0.942492499,0.926934724,0.921870799,0.886530643,0.924137588,0.891093611,0.926242174,0.924642097,0.870910205
PDCD2L,0.490825986,0.4084439,0.481574466,0.399568173,0.388518724,0.502954779,0.429725009,0.447282179,0.475802963,0.421073514,0.551538064
GPR42,0.094251078,0.126223063,0.169109303,0.117868901,0.325436131,0.000841251,0.028419876,0.144701269,0.057938893,0.059514594,0.055326081
RBM42,0.789365829,0.726687547,0.78026473,0.713048819,0.734782523,0.748366556,0.729325217,0.706722606,0.822200602,0.731781416,0.770530555
KIRREL2,0.072239999,0.073305821,0.071650907,0.232729852,0.087204576,0.032331178,0.202865537,0.164110374,0.204089469,0.132858737,0.121906223
UBA2,0.362120651,0.433342843,0.429908549,0.429421596,0.35439423,0.425157224,0.422780921,0.473230565,0.319083517,0.366363488,0.412354371
FFAR2,0.069389707,0.032811856,0.177077386,0.090821972,0.391524892,0.018640147,0.015930742,0.434182497,0.113822375,0.105292697,0.077329111
HCST,0.673385826,0.890475685,0.830531027,0.645975527,0.854356167,0.778389335,0.915041447,0.727224232,0.759552264,0.789264731,0.770031586
FFAR1,0.073799079,0.070735909,0.017578256,0.166697665,0.0232915,0.138013033,0.106508544,0.130576943,0.025129706,0.178222347,0.086055295
COX6B1,0.973812715,0.968923599,0.972392818,0.969941125,0.963405647,0.972494343,0.96944947,0.961988035,0.96291102,0.963098213,0.971032378
KRT36,0.112918155,0.179799412,0.247308476,0.137245743,0.270901956,0.094686739,0.158663259,0.18298694,0.195495944,0.245274796,0.187681192
THRA,0.749038772,0.534929235,0.493932782,0.731653904,0.337679396,0.707795498,0.540144073,0.451571779,0.712425262,0.541434388,0.626602801
CCR7,0.272392241,0.092077017,0.292019294,0.193342147,0.440268237,0.337120739,0.14281437,0.369459855,0.286364022,0.184253718,0.366060146
NR1D1,0.095897565,0.305105544,0.254295241,0.254555772,0.297982178,0.241863225,0.232500921,0.275230352,0.123612103,0.253505094,0.320233979
FRMD8,0.663813084,0.724372998,0.709004234,0.67422085,0.818886475,0.705522377,0.742835837,0.743038533,0.697272219,0.709541115,0.719882294
PRDX5,0.971849949,0.976360946,0.973165455,0.96205458,0.964375071,0.968695085,0.97743433,0.967094681,0.959471808,0.963628231,0.967896913
BCL2L12,0.706911249,0.649911968,0.653168465,0.624237201,0.58715285,0.685593733,0.636527514,0.66412747,0.706465045,0.610436723,0.647722412
IRF3,0.483933937,0.496458368,0.547896388,0.499336524,0.523247028,0.546137343,0.440127445,0.531384975,0.665135849,0.559864893,0.485370865
PRMT1,0.926944936,0.891703234,0.910215079,0.863195933,0.920390286,0.913604035,0.895030393,0.916800256,0.939245215,0.903402392,0.933655333
RRAS,0.847715873,0.865209797,0.863937838,0.868575447,0.867899285,0.805952506,0.85760999,0.810035724,0.790955314,0.918787519,0.788057803
PRRG2,0.661169994,0.726767457,0.689799889,0.617734698,0.749004977,0.609643608,0.743080384,0.667131826,0.597117283,0.586858831,0.559500257
SCAF1,0.271522142,0.283451412,0.292466501,0.300769715,0.281707997,0.208505033,0.27165339,0.272116179,0.334725854,0.303560081,0.202238466
PRR12,0.278207506,0.304331179,0.242374066,0.203985867,0.26290963,0.265947334,0.129399126,0.302198734,0.322585741,0.253505094,0.236757948
TSKS,0.059717193,0.009589402,0.029046146,0.055046239,0.068032574,0.042143495,0.029359974,0.044666175,0.074271651,0.054055271,0.023125085
FLRT1,0.217804156,0.135582954,0.198124098,0.193342147,0.307086881,0.30354976,0.225578316,0.160036157,0.430915194,0.160669518,0.382962385
ASL,0.353048158,0.377682908,0.432326752,0.363687338,0.459214386,0.258498951,0.333968761,0.395763375,0.358696208,0.260204478,0.291429536
SBDS,0.641946274,0.793982121,0.751346053,0.76807134,0.798136585,0.752207483,0.81095909,0.848385222,0.581737389,0.737815241,0.734857309
CSN1S1,0.180253965,0.195338419,0.247685823,0.199197678,0.189674269,0.283412996,0.192928645,0.070414021,0.063888496,0.209483524,0.27727527
STATH,0.117083156,0.117666048,0.082140579,0.113015499,0.040074312,0.22604643,0.236144651,0.187942503,0.118655173,0.074805697,0.149770424
HTN1,0.012913426,0.034630939,0.011961598,0.001878214,0.010981777,0.030100616,0.014174339,0.000948572,0.003121726,0.005392136,0.045842577
STAT5A,0.574651443,0.498163375,0.604923714,0.475101215,0.686033325,0.539195855,0.506261518,0.624873167,0.562453954,0.613392589,0.561211105
WNK4,0.140965459,0.095742894,0.118125662,0.176600755,0.016445654,0.154007724,0.00102501,0.268929284,0.324225557,0.11500555,0.045310236
BECN1,0.779162263,0.701767194,0.737874935,0.716205968,0.714599222,0.706775796,0.724755611,0.696001237,0.574966442,0.722678176,0.660729896
PRKCG,0.191741547,0.144811216,0.056051214,0.079207507,0.075271404,0.089022319,0.109866526,0.105433999,0.049862993,0.224446033,0.154965401
TRAP1,0.730662917,0.656828891,0.716446202,0.694303605,0.569792836,0.662329522,0.581218732,0.576948714,0.657835285,0.627120453,0.664724456
GLIS2,0.322218298,0.159333166,0.087513332,0.264234452,0.176836664,0.090023561,0.213602034,0.177486003,0.299253321,0.126533263,0.257344768
DNAJC8,0.941404274,0.91583475,0.917284649,0.907404012,0.921870799,0.941731408,0.908018494,0.915333716,0.944751518,0.927293505,0.935353002
AHDC1,0.360844378,0.301697682,0.329513961,0.285028848,0.074461942,0.302461129,0.094111705,0.277792786,0.381968782,0.333263535,0.330759374
IFI6,0.97980995,0.913488068,0.937609967,0.951655791,0.937164526,0.941428307,0.875094444,0.927563968,0.971391271,0.954822529,0.93835906
DACH2,0.053888446,0.175517716,0.214807169,0.214216851,0.120179242,0.069745079,0.163115596,0.189343671,0.138847033,0.301057732,0.053076336
ZNF384,0.426428395,0.432071847,0.452094913,0.452674447,0.454951563,0.498962055,0.424822571,0.533416654,0.47904056,0.498203833,0.468520034
EMG1,0.717491299,0.811045756,0.779012076,0.75784622,0.701091897,0.738622949,0.747816362,0.752869129,0.744657259,0.726821682,0.740107177
SSX1,0.125392863,0.16764985,0.019154163,0.109913102,0.13622295,0.164488336,0.174547453,0.138336362,0.077563651,0.171893634,0.166491699
UXT,0.955122896,0.935666767,0.944440128,0.947938864,0.931617106,0.964092708,0.934492929,0.931466623,0.935272361,0.943540303,0.96585773
CFP,0.21478668,0.177736593,0.247685823,0.113015499,0.329404217,0.254150118,0.228252084,0.244078291,0.252955432,0.217347854,0.206592176
ELK1,0.756905819,0.605213071,0.701610043,0.767325613,0.765165549,0.869230745,0.659941176,0.78177431,0.892461072,0.679719968,0.850267508
TIMM17B,0.600198975,0.700365497,0.65800636,0.618815113,0.606248224,0.623550651,0.641386743,0.598506742,0.57789317,0.592265598,0.567744739
KTN1,0.782944645,0.840427499,0.747860939,0.827777313,0.86633223,0.827516148,0.855060468,0.855177261,0.714392918,0.822684146,0.729629688
SIX1,0.078023844,0.170770488,0.016191133,0.161288085,0.109217946,0.05572206,0.111952862,0.103027252,0.105671344,0.140094979,0.053838787
RHOJ,0.494928843,0.468100221,0.55210238,0.569630144,0.526836531,0.727041947,0.47604636,0.540794366,0.551393194,0.545116975,0.747495595
